time,gps_speed(m/s),mm_lon,mm_lat
1675110282718,3.96,-81.830315,28.832577
1675110282785,3.99,-81.830319,28.832573
1675110282852,4.01,-81.830323,28.83257
1675110282918,4.04,-81.830327,28.832566
1675110282985,4.07,-81.830329,28.832564
1675110283052,4.1,-81.830331,28.832562
1675110283118,4.13,-81.830333,28.83256
1675110283185,4.16,-81.830335,28.832558
1675110283252,4.19,-81.830337,28.832556
1675110283318,4.22,-81.83034,28.832554
1675110283385,4.25,-81.830342,28.832552
1675110283452,4.28,-81.830344,28.83255
1675110283518,4.31,-81.830346,28.832548
1675110283585,4.35,-81.830348,28.832546
1675110283652,4.38,-81.83035,28.832544
1675110283718,4.42,-81.830352,28.832542
1675110283785,4.46,-81.830354,28.83254
1675110283852,4.5,-81.830356,28.832539
1675110283918,4.54,-81.830358,28.832537
1675110283985,4.58,-81.830361,28.832534
1675110284052,4.62,-81.830363,28.832532
1675110284118,4.67,-81.830366,28.832529
1675110284185,4.72,-81.830369,28.832527
1675110284252,4.77,-81.830371,28.832524
1675110284318,4.82,-81.830374,28.832522
1675110284385,4.87,-81.830377,28.832519
1675110284452,4.93,-81.830379,28.832517
1675110284518,4.98,-81.830382,28.832515
1675110284585,5.04,-81.830385,28.832512
1675110284652,5.1,-81.830387,28.83251
1675110284718,5.16,-81.83039,28.832507
1675110284785,5.23,-81.830393,28.832505
1675110284852,5.29,-81.830395,28.832502
1675110284918,5.36,-81.830398,28.8325
1675110284985,5.42,-81.830403,28.832495
1675110285052,5.49,-81.830408,28.832491
1675110285118,5.56,-81.830413,28.832486
1675110285185,5.63,-81.830418,28.832481
1675110285252,5.7,-81.830423,28.832476
1675110285318,5.77,-81.830428,28.832471
1675110285385,5.85,-81.830434,28.832467
1675110285452,5.92,-81.830439,28.832462
1675110285518,5.99,-81.830444,28.832457
1675110285585,6.06,-81.830449,28.832452
1675110285652,6.13,-81.830454,28.832447
1675110285718,6.2,-81.83046,28.832443
1675110285785,6.27,-81.830465,28.832438
1675110285852,6.34,-81.83047,28.832433
1675110285918,6.4,-81.830475,28.832428
1675110285985,6.47,-81.830479,28.832424
1675110286052,6.53,-81.830483,28.83242
1675110286118,6.59,-81.830487,28.832417
1675110286185,6.65,-81.830492,28.832413
1675110286252,6.71,-81.830496,28.832409
1675110286318,6.77,-81.8305,28.832405
1675110286385,6.82,-81.830504,28.832402
1675110286452,6.87,-81.830508,28.832398
1675110286518,6.92,-81.830512,28.832394
1675110286585,6.97,-81.830516,28.832391
1675110286652,7.01,-81.83052,28.832387
1675110286718,7.05,-81.830524,28.832383
1675110286785,7.09,-81.830528,28.832379
1675110286852,7.13,-81.830532,28.832376
1675110286918,7.16,-81.830536,28.832372
1675110286985,7.19,-81.83054,28.832368
1675110287052,7.22,-81.830544,28.832364
1675110287118,7.25,-81.830548,28.832361
1675110287185,7.28,-81.830552,28.832357
1675110287252,7.3,-81.830555,28.832353
1675110287318,7.32,-81.830559,28.83235
1675110287385,7.34,-81.830563,28.832346
1675110287452,7.36,-81.830567,28.832342
1675110287518,7.37,-81.830571,28.832339
1675110287585,7.39,-81.830575,28.832335
1675110287652,7.4,-81.830579,28.832331
1675110287718,7.41,-81.830583,28.832327
1675110287785,7.42,-81.830586,28.832324
1675110287852,7.43,-81.83059,28.83232
1675110287918,7.44,-81.830594,28.832316
1675110287985,7.45,-81.830598,28.832312
1675110288052,7.46,-81.830601,28.832309
1675110288118,7.47,-81.830605,28.832305
1675110288185,7.47,-81.830608,28.832302
1675110288252,7.48,-81.830612,28.832298
1675110288318,7.49,-81.830616,28.832294
1675110288385,7.49,-81.830619,28.832291
1675110288452,7.5,-81.830623,28.832287
1675110288518,7.5,-81.830626,28.832284
1675110288585,7.5,-81.83063,28.83228
1675110288652,7.51,-81.830634,28.832276
1675110288718,7.51,-81.830637,28.832273
1675110288785,7.51,-81.830641,28.832269
1675110288852,7.51,-81.830644,28.832266
1675110288918,7.51,-81.830648,28.832262
1675110288985,7.51,-81.830652,28.832258
1675110289052,7.51,-81.830655,28.832255
1675110289118,7.51,-81.830659,28.832251
1675110289185,7.51,-81.830663,28.832247
1675110289252,7.51,-81.830667,28.832243
1675110289318,7.5,-81.83067,28.83224
1675110289385,7.5,-81.830674,28.832236
1675110289452,7.49,-81.830678,28.832232
1675110289518,7.49,-81.830682,28.832228
1675110289585,7.48,-81.830685,28.832225
1675110289652,7.47,-81.830689,28.832221
1675110289718,7.46,-81.830693,28.832217
1675110289785,7.45,-81.830697,28.832213
1675110289852,7.44,-81.8307,28.83221
1675110289918,7.43,-81.830704,28.832206
1675110289985,7.41,-81.830707,28.832203
1675110290052,7.4,-81.83071,28.8322
1675110290118,7.38,-81.830713,28.832197
1675110290185,7.36,-81.830716,28.832194
1675110290252,7.34,-81.830719,28.832191
1675110290318,7.32,-81.830722,28.832188
1675110290385,7.3,-81.830725,28.832185
1675110290452,7.27,-81.830729,28.832181
1675110290518,7.25,-81.830732,28.832178
1675110290585,7.22,-81.830735,28.832175
1675110290652,7.19,-81.830738,28.832172
1675110290718,7.16,-81.830741,28.832169
1675110290785,7.12,-81.830744,28.832166
1675110290852,7.09,-81.830747,28.832163
1675110290918,7.05,-81.83075,28.83216
1675110290985,7.01,-81.830752,28.832158
1675110291052,6.98,-81.830755,28.832155
1675110291118,6.93,-81.830758,28.832152
1675110291185,6.89,-81.83076,28.83215
1675110291252,6.85,-81.830763,28.832147
1675110291318,6.8,-81.830766,28.832144
1675110291385,6.75,-81.830768,28.832142
1675110291452,6.7,-81.830771,28.832139
1675110291518,6.65,-81.830774,28.832136
1675110291585,6.6,-81.830776,28.832134
1675110291652,6.54,-81.830779,28.832131
1675110291718,6.49,-81.830782,28.832128
1675110291785,6.43,-81.830784,28.832126
1675110291852,6.37,-81.830787,28.832123
1675110291918,6.31,-81.83079,28.83212
1675110291985,6.25,-81.830791,28.832119
1675110292052,6.19,-81.830791,28.832119
1675110292118,6.12,-81.830792,28.832118
1675110292185,6.06,-81.830793,28.832117
1675110292252,5.99,-81.830793,28.832117
1675110292318,5.93,-81.830794,28.832116
1675110292385,5.86,-81.830795,28.832115
1675110292452,5.8,-81.830795,28.832115
1675110292518,5.73,-81.830796,28.832114
1675110292585,5.67,-81.830797,28.832113
1675110292652,5.6,-81.830797,28.832113
1675110292718,5.53,-81.830798,28.832112
1675110292785,5.47,-81.830799,28.832111
1675110292852,5.41,-81.830799,28.832111
1675110292918,5.34,-81.8308,28.83211
1675110292985,5.28,-81.830801,28.832109
1675110293052,5.22,-81.830801,28.832109
1675110293118,5.16,-81.830802,28.832108
1675110293185,5.1,-81.830803,28.832107
1675110293252,5.04,-81.830803,28.832107
1675110293318,4.98,-81.830804,28.832106
1675110293385,4.93,-81.830805,28.832105
1675110293452,4.87,-81.830805,28.832105
1675110293518,4.82,-81.830806,28.832104
1675110293585,4.77,-81.830807,28.832103
1675110293652,4.72,-81.830807,28.832103
1675110293718,4.67,-81.830808,28.832102
1675110293785,4.63,-81.830809,28.832101
1675110293852,4.58,-81.830809,28.832101
1675110293918,4.54,-81.83081,28.8321
1675110293985,4.5,-81.83081,28.8321
1675110294052,4.46,-81.830811,28.832099
1675110294118,4.43,-81.830812,28.832098
1675110294185,4.39,-81.830813,28.832097
1675110294252,4.36,-81.830813,28.832097
1675110294318,4.33,-81.830814,28.832096
1675110294385,4.3,-81.830815,28.832095
1675110294452,4.27,-81.830815,28.832095
1675110294518,4.25,-81.830816,28.832094
1675110294585,4.22,-81.830817,28.832093
1675110294652,4.2,-81.830817,28.832093
1675110294718,4.18,-81.830818,28.832092
1675110294785,4.16,-81.830819,28.832091
1675110294852,4.14,-81.830819,28.832091
1675110294918,4.12,-81.83082,28.83209
1675110294985,4.11,-81.83082,28.83209
1675110295052,4.09,-81.83082,28.83209
1675110295118,4.08,-81.83082,28.83209
1675110295185,4.06,-81.83082,28.83209
1675110295252,4.05,-81.83082,28.83209
1675110295318,4.04,-81.83082,28.83209
1675110295385,4.03,-81.83082,28.83209
1675110295452,4.02,-81.83082,28.83209
1675110295518,4.01,-81.83082,28.83209
1675110295585,4.0,-81.83082,28.83209
1675110295652,3.99,-81.83082,28.83209
1675110295718,3.99,-81.83082,28.83209
1675110295785,3.98,-81.83082,28.83209
1675110295852,3.98,-81.83082,28.83209
1675110295918,3.97,-81.83082,28.83209
1675110295985,3.97,-81.83082,28.83209
1675110296052,3.96,-81.83082,28.83209
1675110296118,3.96,-81.83082,28.83209
1675110296185,3.96,-81.83082,28.83209
1675110296252,3.96,-81.83082,28.83209
1675110296318,3.96,-81.83082,28.83209
1675110296385,3.96,-81.83082,28.83209
1675110296452,3.96,-81.83082,28.83209
1675110296518,3.96,-81.83082,28.83209
1675110296585,3.96,-81.83082,28.83209
1675110296652,3.96,-81.83082,28.83209
1675110296718,3.97,-81.83082,28.83209
1675110296785,3.97,-81.83082,28.83209
1675110296852,3.98,-81.83082,28.83209
1675110296918,3.98,-81.83082,28.83209
1675110296985,3.99,-81.830817,28.832088
1675110297052,4.0,-81.830812,28.832085
1675110297118,4.0,-81.830808,28.832082
1675110297185,4.01,-81.830803,28.832079
1675110297252,4.02,-81.830799,28.832076
1675110297318,4.03,-81.830795,28.832073
1675110297385,4.04,-81.83079,28.83207
1675110297452,4.05,-81.830786,28.832067
1675110297518,4.06,-81.830782,28.832064
1675110297585,4.07,-81.830777,28.832061
1675110297652,4.08,-81.830773,28.832058
1675110297718,4.09,-81.830769,28.832055
1675110297785,4.1,-81.830764,28.832052
1675110297852,4.12,-81.83076,28.832049
1675110297918,4.13,-81.830756,28.832047
1675110297985,4.14,-81.830753,28.832045
1675110298052,4.15,-81.83075,28.832043
1675110298118,4.16,-81.830748,28.832041
1675110298185,4.18,-81.830745,28.83204
1675110298252,4.19,-81.830743,28.832038
1675110298318,4.2,-81.83074,28.832036
1675110298385,4.21,-81.830738,28.832035
1675110298452,4.22,-81.830735,28.832033
1675110298518,4.24,-81.830733,28.832031
1675110298585,4.25,-81.83073,28.832029
1675110298652,4.26,-81.830728,28.832028
1675110298718,4.27,-81.830725,28.832026
1675110298785,4.29,-81.830723,28.832024
1675110298852,4.3,-81.83072,28.832023
1675110298918,4.31,-81.830718,28.832021
1675110298985,4.33,-81.830715,28.832019
1675110299052,4.34,-81.830712,28.832017
1675110299118,4.35,-81.830709,28.832015
1675110299185,4.37,-81.830706,28.832013
1675110299252,4.38,-81.830703,28.832011
1675110299318,4.4,-81.8307,28.832009
1675110299385,4.41,-81.830697,28.832007
1675110299452,4.43,-81.830694,28.832005
1675110299518,4.44,-81.830691,28.832003
1675110299585,4.46,-81.830688,28.832001
1675110299652,4.47,-81.830685,28.831999
1675110299718,4.49,-81.830682,28.831997
1675110299785,4.51,-81.830679,28.831995
1675110299852,4.52,-81.830676,28.831993
1675110299918,4.54,-81.830673,28.831991
1675110299985,4.56,-81.83067,28.831989
1675110300052,4.57,-81.830666,28.831987
1675110300118,4.59,-81.830663,28.831984
1675110300185,4.61,-81.83066,28.831982
1675110300252,4.62,-81.830656,28.83198
1675110300318,4.64,-81.830653,28.831977
1675110300385,4.66,-81.830649,28.831975
1675110300452,4.68,-81.830646,28.831973
1675110300518,4.69,-81.830643,28.83197
1675110300585,4.71,-81.830639,28.831968
1675110300652,4.73,-81.830636,28.831966
1675110300718,4.74,-81.830632,28.831963
1675110300785,4.76,-81.830629,28.831961
1675110300852,4.78,-81.830625,28.831959
1675110300918,4.79,-81.830622,28.831957
1675110300985,4.81,-81.830618,28.831954
1675110301052,4.82,-81.830615,28.831952
1675110301118,4.84,-81.830611,28.831949
1675110301185,4.85,-81.830608,28.831947
1675110301252,4.86,-81.830604,28.831944
1675110301318,4.88,-81.8306,28.831942
1675110301385,4.89,-81.830597,28.83194
1675110301452,4.9,-81.830593,28.831937
1675110301518,4.91,-81.83059,28.831935
1675110301585,4.92,-81.830586,28.831932
1675110301652,4.93,-81.830582,28.83193
1675110301718,4.94,-81.830579,28.831927
1675110301785,4.95,-81.830575,28.831925
1675110301852,4.96,-81.830572,28.831923
1675110301918,4.97,-81.830568,28.83192
1675110301985,4.98,-81.830565,28.831918
1675110302052,4.99,-81.830562,28.831916
1675110302118,4.99,-81.830559,28.831914
1675110302185,5.0,-81.830556,28.831912
1675110302252,5.0,-81.830553,28.83191
1675110302318,5.01,-81.83055,28.831908
1675110302385,5.02,-81.830547,28.831906
1675110302452,5.02,-81.830545,28.831904
1675110302518,5.02,-81.830542,28.831902
1675110302585,5.03,-81.830539,28.8319
1675110302652,5.03,-81.830536,28.831898
1675110302718,5.03,-81.830533,28.831897
1675110302785,5.04,-81.83053,28.831895
1675110302852,5.04,-81.830527,28.831893
1675110302918,5.04,-81.830524,28.831891
1675110302985,5.04,-81.830521,28.831889
1675110303052,5.04,-81.830519,28.831887
1675110303118,5.04,-81.830516,28.831885
1675110303185,5.04,-81.830514,28.831884
1675110303252,5.04,-81.830511,28.831882
1675110303318,5.04,-81.830509,28.83188
1675110303385,5.04,-81.830506,28.831878
1675110303452,5.04,-81.830503,28.831877
1675110303518,5.04,-81.830501,28.831875
1675110303585,5.04,-81.830498,28.831873
1675110303652,5.04,-81.830496,28.831871
1675110303718,5.04,-81.830493,28.83187
1675110303785,5.04,-81.830491,28.831868
1675110303852,5.04,-81.830488,28.831866
1675110303918,5.03,-81.830486,28.831865
1675110303985,5.03,-81.830483,28.831863
1675110304052,5.03,-81.83048,28.831861
1675110304118,5.03,-81.830478,28.831859
1675110304185,5.03,-81.830475,28.831858
1675110304252,5.02,-81.830473,28.831856
1675110304318,5.02,-81.83047,28.831854
1675110304385,5.02,-81.830468,28.831853
1675110304452,5.01,-81.830465,28.831851
1675110304518,5.01,-81.830462,28.831849
1675110304585,5.01,-81.83046,28.831847
1675110304652,5.0,-81.830457,28.831846
1675110304718,5.0,-81.830455,28.831844
1675110304785,5.0,-81.830452,28.831842
1675110304852,4.99,-81.83045,28.83184
1675110304918,4.99,-81.830447,28.831839
1675110304985,4.98,-81.830445,28.831837
1675110305052,4.98,-81.830443,28.831836
1675110305118,4.97,-81.83044,28.831834
1675110305185,4.97,-81.830438,28.831833
1675110305252,4.96,-81.830436,28.831831
1675110305318,4.96,-81.830433,28.83183
1675110305385,4.96,-81.830431,28.831828
1675110305452,4.95,-81.830429,28.831826
1675110305518,4.95,-81.830427,28.831825
1675110305585,4.94,-81.830424,28.831823
1675110305652,4.94,-81.830422,28.831822
1675110305718,4.93,-81.83042,28.83182
1675110305785,4.93,-81.830418,28.831819
1675110305852,4.92,-81.830415,28.831817
1675110305918,4.92,-81.830413,28.831816
1675110305985,4.92,-81.830407,28.831812
1675110306052,4.91,-81.830401,28.831807
1675110306118,4.91,-81.830394,28.831803
1675110306185,4.91,-81.830388,28.831799
1675110306252,4.91,-81.830381,28.831794
1675110306318,4.9,-81.830375,28.83179
1675110306385,4.9,-81.830368,28.831786
1675110306452,4.9,-81.830362,28.831781
1675110306518,4.9,-81.830367,28.831777
1675110306585,4.9,-81.830375,28.831774
1675110306652,4.89,-81.830384,28.83177
1675110306718,4.89,-81.830393,28.831767
1675110306785,4.89,-81.830402,28.831763
1675110306852,4.89,-81.830411,28.831759
1675110306918,4.89,-81.830419,28.831756
1675110306985,4.89,-81.830419,28.831754
1675110307052,4.89,-81.830417,28.831752
1675110307118,4.89,-81.830414,28.83175
1675110307185,4.9,-81.830412,28.831749
1675110307252,4.9,-81.830409,28.831747
1675110307318,4.9,-81.830407,28.831745
1675110307385,4.9,-81.830404,28.831744
1675110307452,4.9,-81.830402,28.831742
1675110307518,4.9,-81.830399,28.83174
1675110307585,4.9,-81.830397,28.831739
1675110307652,4.91,-81.830394,28.831737
1675110307718,4.91,-81.830392,28.831735
1675110307785,4.91,-81.830389,28.831734
1675110307852,4.91,-81.830387,28.831732
1675110307918,4.92,-81.830384,28.83173
1675110307985,4.92,-81.830382,28.831729
1675110308052,4.92,-81.830379,28.831727
1675110308118,4.92,-81.830377,28.831725
1675110308185,4.93,-81.830374,28.831723
1675110308252,4.93,-81.830371,28.831721
1675110308318,4.93,-81.830369,28.83172
1675110308385,4.94,-81.830366,28.831718
1675110308452,4.94,-81.830363,28.831716
1675110308518,4.94,-81.830361,28.831714
1675110308585,4.95,-81.830358,28.831712
1675110308652,4.95,-81.830355,28.831711
1675110308718,4.95,-81.830353,28.831709
1675110308785,4.96,-81.83035,28.831707
1675110308852,4.96,-81.830347,28.831705
1675110308918,4.97,-81.830345,28.831703
1675110308985,4.98,-81.830342,28.831702
1675110309052,4.98,-81.830339,28.8317
1675110309118,4.99,-81.830337,28.831698
1675110309185,5.0,-81.830334,28.831696
1675110309252,5.01,-81.830332,28.831695
1675110309318,5.02,-81.830329,28.831693
1675110309385,5.03,-81.830327,28.831691
1675110309452,5.04,-81.830324,28.831689
1675110309518,5.06,-81.830322,28.831688
1675110309585,5.07,-81.830319,28.831686
1675110309652,5.09,-81.830317,28.831684
1675110309718,5.11,-81.830314,28.831683
1675110309785,5.13,-81.830312,28.831681
1675110309852,5.16,-81.830309,28.831679
1675110309918,5.19,-81.830306,28.831677
1675110309985,5.21,-81.830305,28.831677
1675110310052,5.25,-81.830305,28.831676
1675110310118,5.28,-81.830304,28.831676
1675110310185,5.32,-81.830303,28.831675
1675110310252,5.35,-81.830302,28.831674
1675110310318,5.4,-81.830301,28.831674
1675110310385,5.44,-81.830301,28.831673
1675110310452,5.49,-81.8303,28.831673
1675110310518,5.54,-81.830299,28.831672
1675110310585,5.59,-81.830298,28.831672
1675110310652,5.64,-81.830297,28.831671
1675110310718,5.7,-81.830297,28.831671
1675110310785,5.76,-81.830296,28.83167
1675110310852,5.83,-81.830295,28.83167
1675110310918,5.89,-81.830294,28.831669
1675110310985,5.96,-81.830314,28.831652
1675110311052,6.03,-81.83034,28.831631
1675110311118,6.11,-81.830365,28.83161
1675110311185,6.18,-81.83039,28.831589
1675110311252,6.26,-81.830416,28.831569
1675110311318,6.34,-81.830441,28.831548
1675110311385,6.42,-81.830466,28.831527
1675110311452,6.51,-81.830491,28.831506
1675110311518,6.6,-81.830516,28.831485
1675110311585,6.69,-81.830542,28.831464
1675110311652,6.78,-81.830567,28.831443
1675110311718,6.87,-81.830592,28.831423
1675110311785,6.96,-81.830618,28.831402
1675110311852,7.06,-81.830643,28.831381
1675110311918,7.16,-81.830668,28.83136
1675110311985,7.25,-81.830677,28.831347
1675110312052,7.36,-81.830682,28.831337
1675110312118,7.46,-81.830686,28.831326
1675110312185,7.56,-81.830691,28.831315
1675110312252,7.66,-81.830696,28.831304
1675110312318,7.77,-81.830701,28.831294
1675110312385,7.87,-81.830705,28.831283
1675110312452,7.98,-81.83071,28.831272
1675110312518,8.09,-81.830715,28.831262
1675110312585,8.2,-81.83072,28.831251
1675110312652,8.31,-81.830725,28.83124
1675110312718,8.42,-81.83073,28.83123
1675110312785,8.53,-81.830735,28.83122
1675110312852,8.65,-81.83074,28.831209
1675110312918,8.76,-81.830746,28.831199
1675110312985,8.88,-81.830751,28.831188
1675110313052,8.99,-81.830756,28.831177
1675110313118,9.11,-81.830762,28.831167
1675110313185,9.23,-81.830767,28.831156
1675110313252,9.35,-81.830772,28.831145
1675110313318,9.47,-81.830778,28.831135
1675110313385,9.59,-81.830783,28.831124
1675110313452,9.71,-81.830788,28.831113
1675110313518,9.84,-81.830794,28.831103
1675110313585,9.96,-81.830799,28.831092
1675110313652,10.08,-81.830804,28.831081
1675110313718,10.21,-81.83081,28.83107
1675110313785,10.34,-81.830815,28.83106
1675110313852,10.46,-81.830821,28.831049
